amount,velocity,location_risk,device_change,fraud
3573,5,0,1,0
8897,17,0,0,0
6188,2,0,0,0
14712,3,1,1,0
41023,10,0,1,0
36644,17,0,1,1
34503,2,1,0,0
30739,4,0,1,0
41299,16,0,0,1
43463,19,0,0,1
2960,18,0,1,0
21262,8,0,1,0
42591,7,0,1,0
22081,10,1,0,0
27793,15,0,1,1
14964,9,1,0,0
17441,19,0,1,0
22227,8,1,1,0
8851,7,1,0,0
4241,13,1,1,0
27412,17,0,1,1
35680,5,0,1,0
25332,9,1,0,0
23579,14,0,0,1
11907,6,1,0,0
25140,20,1,1,1
630,10,0,0,0
9610,14,1,0,0
10947,3,1,0,0
31312,17,0,1,1
10786,16,0,0,0
8332,5,0,1,0
22092,17,0,0,1
32823,12,1,0,1
17219,18,0,0,0
12850,7,0,0,0
14607,5,0,1,0
36628,11,1,0,1
22424,3,0,1,0
27092,15,1,0,1
44611,17,1,0,1
4115,18,0,1,0
32603,2,0,0,0
26515,20,0,1,1
767,1,0,1,0
7868,3,1,1,0
17869,9,0,0,0
7780,13,0,1,0
1883,15,0,1,0
206,3,0,0,0
7287,10,1,1,0
49989,14,1,1,1
9055,6,1,0,0
13793,20,1,0,0
24618,1,1,0,0
39605,15,1,0,1
47297,13,0,0,1
31866,4,1,0,0
45177,2,1,1,0
9441,2,1,1,0
16919,4,1,0,0
39673,11,1,0,1
19392,7,0,1,0
38235,11,1,0,1
37520,9,1,0,0
4050,8,1,1,0
15601,15,0,1,0
39521,9,0,0,0
38806,3,0,0,0
16966,20,0,1,0
41027,14,1,0,1
26340,3,1,1,0
33471,18,0,1,1
23833,8,1,1,0
16964,14,0,1,0
43829,19,0,0,1
32552,17,0,0,1
11303,7,0,1,0
9431,19,1,1,0
38993,6,0,0,0
578,3,0,1,0
30129,12,1,1,1
44169,20,1,0,1
17097,6,0,1,0
20046,18,1,1,1
14125,3,0,1,0
19651,18,1,0,0
2465,15,0,1,0
47959,12,0,1,1
2053,10,1,0,0
35382,10,1,0,0
28299,2,1,1,0
39098,16,0,0,1
44554,7,0,1,0
17187,15,1,1,0
35617,20,1,0,1
49817,4,1,1,0
43064,1,0,1,0
17259,13,1,0,0
26040,12,1,0,1
26898,15,1,1,1
18850,17,0,1,0
37256,15,0,1,1
45864,11,0,1,1
44150,18,0,1,1
13273,15,1,0,0
10787,15,0,1,0
6681,1,1,1,0
48591,4,0,0,0
35009,8,0,0,0
35449,11,1,0,1
2473,7,0,1,0
31708,9,0,0,0
43008,20,0,1,1
35873,2,1,0,0
46263,20,1,1,1
24728,17,0,1,1
19982,18,1,1,0
25603,18,1,1,1
734,14,1,0,0
27060,19,0,1,1
9810,13,0,0,0
30371,18,0,0,1
23732,15,0,0,1
7921,7,0,0,0
43377,19,0,0,1
27176,3,1,1,0
44340,12,0,0,1
21007,19,0,1,1
29873,5,0,1,0
35798,11,1,1,1
46827,3,0,1,0
47520,7,1,0,0
26150,10,0,0,0
49183,13,0,1,1
23306,16,0,0,1
1308,16,0,1,0
4716,19,1,1,0
44722,8,1,1,0
37112,3,1,0,0
13400,7,0,0,0
43234,3,1,0,0
28167,8,0,0,0
2697,16,1,1,0
4896,18,1,1,0
7810,4,0,1,0
33855,19,1,1,1
46783,9,0,1,0
41565,1,1,1,0
41483,3,1,1,0
23289,2,1,0,0
9852,19,1,0,0
49209,17,0,1,1
44896,14,1,1,1
45780,13,0,1,1
39704,17,0,0,1
239,18,1,1,0
16660,1,0,1,0
19335,5,1,0,0
23346,15,1,0,1
11153,11,1,0,0
49878,19,0,1,1
27684,3,0,0,0
4416,8,1,0,0
17146,10,0,0,0
14953,19,1,0,0
32383,19,1,1,1
45811,14,0,1,1
48929,1,0,0,0
849,18,0,1,0
22732,5,1,0,0
11144,17,0,0,0
15289,7,0,1,0
8510,17,1,0,0
39116,20,1,0,1
14710,8,0,0,0
26187,16,0,1,1
28752,18,0,1,1
39123,5,0,0,0
35021,11,0,0,1
417,19,1,1,0
48721,10,0,1,0
29824,3,0,0,0
27913,16,0,1,1
34089,14,0,0,1
33858,3,1,0,0
10373,13,1,1,0
1665,17,0,0,0
32113,1,1,1,0
10655,6,1,1,0
2477,18,0,0,0
20782,20,0,1,1
25504,18,1,0,1
36752,13,0,0,1
47468,1,1,1,0
33673,9,1,0,0
1314,18,1,0,0
37506,1,0,0,0
17753,17,0,0,0
48205,17,0,0,1
22068,9,0,1,0
29911,15,0,1,1
23228,11,1,1,1
21942,3,1,0,0
394,18,1,1,0
19577,8,1,0,0
26360,7,1,0,0
30137,16,0,0,1
22376,7,0,0,0
41999,10,0,0,0
44697,15,1,1,1
27798,19,0,0,1
19984,11,1,1,0
15612,15,1,1,0
31282,6,1,0,0
5311,17,0,0,0
32885,3,1,1,0
41912,13,0,1,1
23126,19,1,0,1
31568,3,1,1,0
22534,1,1,0,0
2308,1,1,1,0
8999,11,1,1,0
29351,19,0,1,1
7001,11,0,0,0
30095,1,0,1,0
40863,13,0,1,1
24834,5,1,0,0
49527,2,0,1,0
47048,19,1,1,1
26632,12,1,1,1
37690,17,0,0,1
11953,19,0,1,0
19115,8,1,0,0
48573,4,1,1,0
31210,11,0,0,1
30220,3,0,1,0
24019,4,1,0,0
8774,15,0,0,0
33346,5,1,1,0
44308,8,1,0,0
18394,5,0,1,0
16116,3,0,0,0
27670,20,1,1,1
24659,3,0,1,0
44782,18,0,1,1
28757,7,1,1,0
44589,8,1,0,0
38310,15,0,0,1
36652,18,1,0,1
32541,11,1,0,1
5448,5,1,1,0
42848,15,1,0,1
47724,9,1,1,0
39492,20,1,1,1
16463,11,1,1,0
12445,2,1,1,0
12544,19,1,0,0
17000,19,0,1,0
24581,20,1,1,1
24521,4,1,1,0
2595,4,1,1,0
46275,12,0,1,1
28058,20,0,1,1
38731,12,0,1,1
17237,15,1,1,0
26440,18,0,1,1
25518,1,0,1,0
44875,19,1,1,1
39066,5,0,1,0
26682,2,0,0,0
23961,12,0,1,1
5196,5,1,0,0
35304,6,1,1,0
40041,2,1,0,0
10035,3,1,0,0
47437,18,1,0,1
46748,20,0,0,1
39249,8,1,1,0
27899,20,1,1,1
35619,13,0,1,1
28135,1,0,0,0
17490,12,0,1,0
7667,17,1,1,0
13492,8,0,1,0
5491,1,1,1,0
47114,10,1,0,0
36131,20,0,0,1
13470,19,1,1,0
48190,6,0,1,0
38666,12,0,0,1
2619,7,0,1,0
25453,17,0,0,1
20819,4,1,0,0
39916,8,1,0,0
34564,10,0,1,0
1721,2,1,1,0
14848,14,0,0,0
19554,18,0,1,0
25614,6,1,0,0
42025,1,0,1,0
23485,13,1,1,1
36211,12,0,0,1
39089,15,0,0,1
10913,2,0,0,0
6532,16,1,0,0
20028,10,1,0,0
2567,14,1,1,0
16763,13,1,0,0
42090,6,1,0,0
16818,15,0,0,0
2122,4,1,0,0
48924,4,1,0,0
13482,8,0,0,0
47298,3,1,1,0
43284,18,1,1,1
6227,16,0,1,0
24939,11,1,1,1
20734,19,1,0,1
11202,18,0,0,0
34170,6,1,0,0
30875,20,1,1,1
1249,1,0,1,0
13856,12,1,1,0
43773,5,1,1,0
13833,16,0,1,0
27158,12,1,1,1
5375,9,1,1,0
10152,19,1,0,0
45482,10,0,0,0
37676,9,0,0,0
28225,13,0,1,1
6934,16,1,0,0
3440,1,0,0,0
45229,6,1,0,0
6877,11,0,1,0
47824,15,1,1,1
24133,3,0,1,0
41865,7,1,0,0
23928,17,1,1,1
33358,6,0,0,0
37497,15,1,1,1
12908,15,0,1,0
40960,19,1,1,1
28244,19,1,1,1
46991,13,0,1,1
25164,4,1,0,0
5567,10,1,1,0
6467,9,1,1,0
35162,2,0,1,0
33610,6,0,0,0
21459,13,0,0,1
39395,8,0,1,0
34794,14,1,0,1
20288,12,1,1,1
38321,8,0,0,0
8383,6,1,0,0
41472,20,1,0,1
23255,9,0,1,0
15453,17,1,1,0
16581,20,0,1,0
24982,13,1,0,1
40453,16,1,0,1
4382,8,0,0,0
5290,13,1,1,0
44317,2,0,1,0
28832,14,0,1,1
39609,3,1,0,0
21133,8,0,1,0
44834,17,0,0,1
8126,2,1,1,0
13471,8,0,1,0
48032,5,1,0,0
33466,20,1,1,1
16436,11,0,1,0
47462,4,1,1,0
10545,8,1,1,0
18403,1,1,1,0
15987,16,1,0,0
41664,17,1,1,1
4613,10,1,0,0
47577,16,0,0,1
31172,2,0,0,0
44151,12,1,0,1
35163,13,1,0,1
15798,6,1,1,0
25213,12,0,1,1
26606,8,0,1,0
19639,1,0,1,0
29122,18,1,0,1
6615,20,0,0,0
9201,6,1,0,0
24907,18,1,0,1
19392,15,1,0,0
32513,16,0,1,1
23964,17,1,0,1
8815,5,1,1,0
26225,18,0,1,1
38738,11,0,1,1
31682,4,1,1,0
47344,5,0,1,0
7937,13,1,1,0
30159,16,1,0,1
39759,9,0,1,0
31461,3,0,0,0
47297,17,1,0,1
25941,7,1,1,0
24649,20,0,0,1
9110,8,1,1,0
27144,16,0,1,1
41337,20,0,1,1
7603,17,1,0,0
34178,3,0,0,0
34081,9,0,1,0
31612,11,0,0,1
43720,7,1,0,0
7109,1,1,0,0
7269,18,1,0,0
35904,13,1,0,1
24130,19,1,0,1
21546,9,0,1,0
32055,17,0,1,1
16284,15,0,1,0
13197,5,1,1,0
31663,12,0,1,1
19782,18,1,0,0
36185,2,1,1,0
9506,12,1,0,0
28658,7,0,0,0
48027,8,0,1,0
14637,4,1,1,0
3190,5,0,0,0
14916,2,0,0,0
24879,20,0,0,1
19860,19,0,1,0
49273,8,0,1,0
49649,15,1,1,1
28813,12,1,1,1
7119,20,0,1,0
36669,9,1,0,0
1775,12,1,1,0
47758,5,1,0,0
33154,11,1,0,1
215,5,1,0,0
17820,19,0,1,0
19366,12,1,1,0
45497,9,1,0,0
13309,3,0,1,0
12432,7,0,0,0
14454,6,1,1,0
27360,13,0,0,1
35866,17,0,0,1
43906,8,1,1,0
43726,10,1,1,0
13877,16,0,0,0
48563,12,0,1,1
46030,12,1,1,1
46837,8,1,1,0
9672,12,0,0,0
27573,15,0,0,1
33461,7,1,0,0
45642,20,0,0,1
31892,17,1,0,1
9494,18,0,1,0
4179,9,0,1,0
23790,10,0,1,0
23282,14,0,0,1
4573,8,0,0,0
46555,5,0,1,0
18903,15,0,1,0
17855,5,1,0,0
46758,5,0,1,0
9301,17,1,1,0
9047,16,0,0,0
12047,18,1,0,0
35510,18,0,1,1
39105,5,1,1,0
45348,7,1,1,0
3292,9,0,1,0
21253,16,1,0,1
37886,12,1,1,1
15708,15,1,1,0
14267,15,1,1,0
30764,18,1,1,1
27079,15,0,0,1
11772,7,0,0,0
44982,9,0,1,0
17130,7,1,1,0
18231,8,1,1,0
21955,11,0,0,1
33123,7,0,0,0
10140,14,0,1,0
12194,12,0,1,0
28394,16,1,0,1
27998,10,0,1,0
38098,18,0,0,1
27057,7,1,1,0
44714,18,0,0,1
7078,8,0,1,0
27936,11,0,1,1
17620,1,0,1,0
35054,16,0,0,1
10122,19,1,1,0
45281,17,0,0,1
13057,7,0,0,0
6346,17,0,1,0
24758,12,0,0,1
17636,16,0,0,0
37440,18,0,0,1
40280,1,0,0,0
2365,6,0,1,0
47404,3,0,1,0
9519,9,1,1,0
20904,14,0,0,1
29088,2,1,0,0
13891,8,1,0,0
6353,10,1,0,0
21671,19,0,1,1
12984,19,0,1,0
10458,20,0,0,0
11049,8,0,0,0
3926,16,1,1,0
38478,19,0,0,1
14971,19,0,1,0
12737,12,1,1,0
32327,10,1,0,0
47693,10,1,1,0
45209,7,1,1,0
13692,5,0,1,0
44728,3,0,1,0
49346,5,1,0,0
49072,19,1,0,1
22315,2,1,0,0
27882,2,0,0,0
27937,9,1,1,0
40828,20,1,0,1
44196,13,0,1,1
734,11,0,1,0
3477,20,0,1,0
45389,3,1,0,0
46402,9,1,1,0
30483,18,1,0,1
8296,9,0,1,0
19578,10,0,1,0
43858,16,1,0,1
20178,14,1,1,1
20593,13,0,0,1
31064,16,0,0,1
32053,13,0,1,1
8141,9,0,1,0
47210,12,0,0,1
43501,15,0,1,1
32242,3,0,1,0
23801,5,1,1,0
40567,13,0,0,1
35237,11,1,0,1
43783,12,1,1,1
39377,13,0,1,1
40350,16,1,0,1
25912,12,1,0,1
38275,9,0,1,0
14268,12,0,1,0
2374,20,1,1,0
5700,9,0,1,0
4964,9,1,1,0
45253,6,0,1,0
25710,7,1,0,0
3603,20,0,1,0
10198,1,1,0,0
2760,13,1,0,0
34117,3,0,0,0
42099,2,0,1,0
37206,13,0,1,1
47433,2,1,0,0
18944,14,0,1,0
20416,14,0,0,1
27469,20,0,1,1
11295,2,0,1,0
9474,1,1,1,0
46291,12,0,0,1
10105,14,1,0,0
3718,15,1,1,0
45016,13,0,0,1
29188,6,1,0,0
11938,1,1,1,0
40688,11,0,0,1
27796,13,1,1,1
29175,15,1,1,1
43526,4,1,0,0
10014,18,1,1,0
36575,14,0,1,1
31531,11,0,0,1
22339,6,0,1,0
7804,1,1,1,0
7457,16,1,1,0
15139,2,0,0,0
11678,2,1,0,0
46529,5,1,0,0
24267,18,1,0,1
7971,16,1,1,0
32646,8,0,1,0
20519,17,1,1,1
47770,15,0,0,1
31999,2,0,0,0
37249,7,0,1,0
13180,18,1,1,0
28453,6,0,1,0
24308,20,1,1,1
47401,16,0,1,1
37189,2,0,1,0
11579,3,1,1,0
19365,19,0,1,0
34250,15,0,1,1
27121,4,0,1,0
17796,19,1,1,0
17022,14,1,1,0
39663,18,0,1,1
24318,20,1,1,1
39861,14,0,0,1
18596,16,0,1,0
16230,9,1,1,0
42711,13,1,0,1
48543,2,0,1,0
18270,3,1,0,0
36523,7,1,0,0
43226,13,1,0,1
28623,16,0,0,1
1160,16,0,1,0
29843,19,1,1,1
29959,7,0,1,0
18011,1,0,1,0
923,18,0,0,0
26530,7,1,1,0
7215,11,0,0,0
41944,6,0,1,0
26296,12,1,0,1
10829,13,1,1,0
22053,1,1,1,0
34859,17,1,0,1
9427,14,1,1,0
5871,20,0,1,0
47281,19,1,0,1
5873,5,1,1,0
40365,8,0,1,0
35787,14,0,1,1
18387,15,1,0,0
44856,3,1,1,0
49420,1,0,1,0
8612,19,0,1,0
41709,9,0,1,0
1500,18,0,0,0
43202,10,1,1,0
18956,7,0,0,0
37987,11,0,0,1
41921,13,1,1,1
9399,17,0,1,0
29220,12,1,1,1
27852,15,1,1,1
38292,9,1,0,0
38313,7,1,0,0
35001,5,1,0,0
20794,19,1,0,1
29762,5,1,0,0
302,14,0,1,0
4038,3,1,1,0
16327,3,1,0,0
28589,15,1,0,1
31940,19,1,1,1
32200,8,0,1,0
30873,15,1,1,1
10876,7,1,0,0
11126,14,0,1,0
23352,5,0,1,0
1253,3,0,1,0
44219,17,0,1,1
32715,16,0,1,1
8400,11,1,0,0
19231,14,0,0,0
46182,13,1,0,1
3472,20,0,0,0
23337,8,1,0,0
9917,17,1,0,0
16486,12,1,0,0
32276,20,0,1,1
2970,17,1,0,0
36884,12,1,0,1
23975,11,1,0,1
3969,17,0,0,0
49504,4,1,0,0
9777,19,0,1,0
8947,6,0,0,0
3165,19,1,0,0
3317,10,0,1,0
35838,11,0,0,1
15122,5,1,0,0
32727,14,0,0,1
2368,7,1,0,0
18345,12,1,0,0
49878,12,0,1,1
42497,3,0,1,0
24914,12,1,0,1
9626,12,0,0,0
12529,20,0,1,0
9823,9,1,1,0
34669,5,1,0,0
37912,19,1,1,1
15978,13,0,1,0
12456,7,0,1,0
12471,15,0,1,0
39927,7,0,0,0
11758,7,0,0,0
4536,10,1,0,0
48132,2,1,0,0
13592,11,1,0,0
13856,15,0,1,0
30757,15,1,0,1
35106,4,1,0,0
44717,5,0,1,0
20378,1,0,0,0
34440,8,0,0,0
44590,15,1,0,1
28747,9,1,0,0
26940,4,1,1,0
47402,14,0,1,1
35804,2,1,1,0
5896,6,0,1,0
1452,4,0,1,0
44052,16,0,0,1
20245,1,1,1,0
48464,20,0,0,1
25754,19,0,1,1
2198,6,0,0,0
30868,5,0,1,0
15622,18,0,1,0
46595,1,0,0,0
5415,9,0,1,0
2236,18,1,1,0
16034,6,1,1,0
12269,11,1,0,0
22134,19,1,0,1
36245,14,0,1,1
26065,14,1,1,1
45894,5,1,0,0
34829,13,0,0,1
34973,1,0,1,0
22244,18,0,0,1
3039,6,0,1,0
41645,14,1,0,1
44739,17,1,1,1
17218,4,1,0,0
8884,20,0,1,0
47693,18,0,0,1
41043,20,0,0,1
5663,7,1,1,0
1175,20,1,0,0
31025,2,0,1,0
18616,9,0,1,0
20927,9,1,0,0
27789,11,0,0,1
21804,4,1,1,0
41861,4,1,0,0
36262,7,1,1,0
30446,13,0,0,1
41819,10,0,1,0
10169,8,0,1,0
28684,11,1,1,1
4100,1,1,0,0
6608,5,0,1,0
33704,19,0,0,1
24196,10,0,1,0
11005,17,0,1,0
12160,15,1,0,0
20426,11,0,0,1
1971,15,0,0,0
17638,17,1,0,0
7896,3,0,0,0
36100,11,1,1,1
48467,14,1,0,1
9994,1,0,0,0
3503,14,0,1,0
34757,12,0,1,1
38373,6,0,0,0
27104,19,0,0,1
15566,12,1,1,0
38420,6,1,1,0
17793,20,0,1,0
3688,17,0,1,0
49144,2,1,0,0
47007,7,1,0,0
48273,6,1,1,0
33837,4,1,1,0
29836,8,1,0,0
3293,13,1,1,0
37669,10,1,0,0
46089,19,0,1,1
6750,16,1,1,0
18770,18,1,1,0
24669,9,0,1,0
11768,17,1,0,0
39022,4,0,1,0
37801,12,0,0,1
26381,10,0,1,0
39424,7,1,1,0
17811,2,0,0,0
49477,1,0,0,0
26657,3,0,1,0
47964,15,1,1,1
34193,19,0,0,1
8237,5,1,1,0
9974,2,0,0,0
39695,5,1,0,0
21476,16,1,1,1
15410,18,0,1,0
39046,6,1,0,0
655,14,1,1,0
17872,2,0,1,0
49519,13,0,0,1
15552,7,1,0,0
4961,14,0,1,0
31799,13,0,0,1
49682,20,1,1,1
20653,11,0,1,1
28605,3,1,0,0
6218,5,1,0,0
45974,9,0,1,0
22165,11,0,0,1
26381,12,0,0,1
11681,2,1,0,0
13304,17,0,1,0
39564,4,0,1,0
28546,17,1,0,1
3449,3,1,1,0
31622,14,1,1,1
43037,20,1,1,1
49845,9,0,1,0
12895,20,0,0,0
26775,14,0,1,1
27756,15,1,0,1
32697,3,0,1,0
37853,1,0,1,0
49552,10,0,1,0
35681,12,1,0,1
412,17,0,1,0
9485,9,1,0,0
6293,3,1,1,0
34364,5,0,1,0
36185,12,1,0,1
14527,9,0,1,0
49181,3,0,1,0
5754,10,0,1,0
30286,12,1,0,1
16652,14,1,1,0
4966,19,1,0,0
45415,11,1,1,1
49608,3,0,1,0
4570,18,1,1,0
44532,5,1,0,0
38953,3,1,1,0
46527,5,1,0,0
15861,9,0,1,0
43751,13,0,1,1
48689,4,1,1,0
19703,3,0,0,0
43034,19,0,0,1
5664,4,1,1,0
5112,1,1,1,0
43639,2,1,1,0
11822,17,0,0,0
35608,11,0,1,1
10571,17,0,1,0
43146,13,0,1,1
11194,19,0,1,0
15834,8,0,1,0
37248,14,1,1,1
48901,14,1,0,1
48992,10,0,0,0
5309,2,1,0,0
14100,10,1,0,0
458,17,1,1,0
34227,3,0,1,0
12961,20,0,1,0
43050,13,0,0,1
10006,6,1,0,0
19715,19,1,0,0
13183,4,1,1,0
37999,14,0,0,1
25565,3,0,1,0
41070,15,1,1,1
46199,3,0,1,0
38965,17,0,1,1
32869,14,1,0,1
14483,19,0,0,0
17542,18,0,0,0
12833,9,1,0,0
31679,12,0,0,1
30031,13,0,1,1
29631,16,0,0,1
9082,12,1,0,0
803,15,1,1,0
18411,6,1,0,0
39300,10,0,0,0
25878,2,0,1,0
38274,2,0,1,0
30635,6,1,0,0
44592,14,1,0,1
10470,18,1,1,0
46531,20,0,1,1
1114,15,0,1,0
38603,4,1,0,0
10989,17,0,0,0
623,19,0,1,0
43316,9,1,0,0
49787,12,0,1,1
11710,18,0,0,0
38637,14,0,1,1
14974,16,0,0,0
19989,2,1,0,0
23206,9,0,0,0
34191,13,1,1,1
11198,10,1,0,0
2163,17,1,1,0
27620,6,1,0,0
8702,2,0,0,0
10998,9,0,1,0
32214,9,0,1,0
765,19,1,0,0
10363,9,0,0,0
21263,4,1,1,0
12572,2,0,0,0
46898,20,1,1,1
6139,10,0,1,0
23962,15,1,1,1
30194,1,1,1,0
22641,3,0,0,0
13164,6,0,1,0
3451,4,0,1,0
9172,8,0,1,0
29467,10,0,0,0
42147,9,1,0,0
14391,20,0,0,0
39407,6,0,0,0
24011,11,0,0,1
9190,13,0,0,0
21677,20,1,0,1
10812,9,1,0,0
23705,11,0,1,1
35177,4,1,1,0
37737,19,1,0,1
24563,16,0,1,1
9815,13,1,1,0
33343,19,0,0,1
34963,5,0,1,0
35428,2,1,0,0
42955,3,1,1,0
27466,9,0,0,0
2006,10,0,1,0
42438,17,1,0,1
2251,9,1,0,0
3357,18,0,1,0
5735,4,0,0,0
14002,4,1,0,0
18222,9,0,1,0
21042,10,0,1,0
670,10,0,1,0
9244,11,1,1,0
33704,14,1,1,1
4421,1,1,1,0
7569,15,0,1,0
30947,12,0,1,1
6354,16,1,0,0
35450,5,0,1,0
10835,13,1,0,0
46016,15,0,1,1
12866,2,1,0,0
16533,16,1,0,0
16750,11,1,1,0
25975,7,0,0,0
43817,18,0,0,1
49788,14,1,0,1
12133,18,1,0,0
46796,7,0,0,0
20245,6,1,1,0
25536,11,0,0,1
37546,16,0,0,1
1339,17,1,1,0
28402,3,1,1,0
42891,17,0,0,1
12371,10,1,1,0
24335,15,1,1,1
17994,20,1,1,0
14332,10,1,1,0
22809,13,0,1,1
8956,13,1,0,0
21592,6,1,1,0
8311,10,1,1,0
14580,20,0,0,0
32907,20,0,0,1
379,17,0,0,0
42945,16,1,0,1
20248,9,1,1,0
37239,4,0,1,0
18333,10,1,1,0
18627,5,0,1,0
38943,15,0,0,1
23562,17,0,1,1
47184,5,1,1,0
19325,13,0,1,0
35150,1,1,1,0
22947,12,1,1,1
12926,12,0,0,0
11634,11,0,1,0
38624,9,1,1,0
26989,18,0,1,1
48685,10,1,0,0
42914,19,0,1,1
41573,17,1,0,1
30861,4,1,0,0
21304,9,0,1,0
11920,1,1,1,0
4268,13,0,0,0
6967,15,0,0,0
1318,7,1,1,0
4223,14,1,0,0
32919,3,1,0,0
49727,17,1,0,1
18700,9,0,1,0
37852,4,0,0,0
41632,18,0,0,1
22182,17,1,1,1
25811,1,1,0,0
24980,1,1,0,0
43396,14,0,1,1
10833,14,1,0,0
38933,16,0,0,1
23326,1,0,1,0
38644,13,1,0,1
17235,3,1,0,0
30505,11,0,0,1
11832,1,0,0,0
49038,8,0,1,0
43180,8,0,1,0
27928,19,1,1,1
10276,9,0,0,0
4700,11,0,0,0
30086,12,1,1,1
31788,3,0,1,0
8571,15,0,0,0
3499,5,0,1,0
10170,3,0,0,0
8861,11,0,0,0
28351,3,0,1,0
46920,9,0,1,0
16011,9,0,0,0
35177,19,1,0,1
34737,19,1,1,1
18433,14,1,0,0
14789,13,0,1,0
30051,15,0,0,1
48981,7,0,0,0
7324,18,1,0,0
13460,1,0,1,0
14320,11,1,1,0
12289,19,1,0,0
3266,6,1,0,0
21993,9,1,1,0
47978,18,0,1,1
8216,16,1,0,0
24776,4,1,0,0
15506,15,0,0,0
1193,16,0,0,0
31613,13,1,1,1
10084,10,1,0,0
49175,1,0,0,0
34341,4,1,1,0
25668,20,0,1,1
1165,2,1,0,0
32165,6,0,0,0
32650,3,1,1,0
10622,19,0,0,0
28399,4,1,0,0
28612,15,0,1,1
36384,6,1,0,0
376,16,0,0,0
28904,16,0,0,1
16761,1,1,0,0
40527,1,0,1,0
12536,1,1,1,0
37671,6,1,0,0
33452,11,0,0,1
21773,20,1,0,1
46987,7,1,1,0
44293,10,1,0,0
44374,11,1,1,1
24832,20,0,0,1
38145,9,0,0,0
16060,7,1,0,0
38461,11,0,1,1
34931,1,0,1,0
36863,5,1,0,0
17562,13,0,0,0
21127,6,0,1,0
25300,6,1,0,0
35911,19,1,0,1
35795,17,1,0,1
48439,9,0,1,0
42220,15,1,1,1
31119,19,1,0,1
46548,6,0,0,0
41910,11,0,1,1
34023,17,0,0,1
44826,10,1,0,0
49271,4,1,1,0
33000,20,1,0,1
18228,8,1,1,0
17634,13,0,0,0
40623,2,0,0,0
16045,13,0,1,0
38615,2,0,0,0
41892,17,0,0,1
20714,7,1,1,0
29552,15,1,0,1
20893,3,0,0,0
34674,9,0,0,0
42806,4,0,1,0
38308,18,1,1,1
13696,6,1,0,0
5290,16,0,1,0
17886,18,0,0,0
19230,13,0,1,0
41524,8,0,1,0
40985,7,0,1,0
31590,8,1,0,0
16115,15,0,1,0
38143,12,0,0,1
22082,8,1,1,0
33888,7,1,0,0
27693,11,1,0,1
9357,20,0,0,0
30442,2,1,1,0
24984,15,0,0,1
12888,19,1,1,0
45033,17,0,0,1
48456,15,1,1,1
9068,12,0,1,0
1516,12,1,0,0
33758,11,0,1,1
29848,9,0,1,0
38132,19,0,0,1
30122,11,0,1,1
21490,15,1,0,1
46034,3,1,0,0
33925,9,1,1,0
43886,8,1,0,0
44526,5,1,1,0
23333,9,1,1,0
36169,2,1,0,0
15698,5,0,0,0
38458,20,0,1,1
42776,2,1,1,0
7523,12,1,0,0
34357,6,0,0,0
47992,3,0,1,0
34481,2,1,0,0
5891,6,0,1,0
8818,10,1,1,0
28029,16,1,0,1
34995,5,0,1,0
49417,15,0,0,1
5545,4,0,1,0
28060,2,0,1,0
27842,4,0,0,0
45835,17,1,0,1
1405,19,1,0,0
39100,11,1,1,1
21284,2,1,1,0
3934,1,0,0,0
8774,13,0,0,0
48868,1,1,1,0
20989,10,0,0,0
6651,10,1,1,0
13869,7,1,1,0
29377,1,0,0,0
31984,17,0,1,1
10318,14,0,0,0
39307,17,0,1,1
46221,10,0,0,0
3023,1,1,1,0
41843,16,1,1,1
19725,8,0,0,0
18836,6,1,0,0
8450,3,0,1,0
40313,15,1,1,1
20628,13,0,1,1
5481,1,1,0,0
47271,19,0,1,1
28127,13,1,0,1
49072,8,0,1,0
22016,11,1,1,1
38194,2,1,0,0
21663,18,1,0,1
40206,16,0,1,1
7938,13,0,1,0
20591,6,1,1,0
33612,5,1,1,0
8289,13,1,0,0
49753,9,1,0,0
49482,17,1,0,1
11397,4,1,1,0
28540,1,1,1,0
17925,12,0,1,0
12203,15,1,1,0
43089,5,0,1,0
31696,16,0,1,1
38834,3,1,0,0
43577,15,1,0,1
2849,4,0,0,0
37930,15,0,1,1
40393,8,1,0,0
564,12,1,1,0
7041,1,1,0,0
20412,10,0,0,0
4214,14,1,0,0
34936,15,0,1,1
34241,20,1,1,1
5237,2,0,1,0
34295,4,1,1,0
35761,13,1,1,1
19022,10,0,0,0
21273,14,1,1,1
26030,5,0,1,0
38710,2,0,0,0
1741,7,0,0,0
4037,18,0,0,0
27317,18,1,0,1
48786,6,1,0,0
31502,3,1,0,0
35087,12,0,0,1
13106,19,0,1,0
11624,6,1,0,0
25995,1,0,1,0
6375,11,0,0,0
33185,10,1,0,0
14954,20,0,0,0
25985,5,0,0,0
11977,15,1,1,0
41312,1,0,1,0
28950,4,1,1,0
33881,8,1,0,0
31604,17,0,0,1
37510,7,1,0,0
23788,1,1,1,0
26525,15,0,0,1
49316,17,1,1,1
12642,4,1,0,0
11327,7,1,0,0
12200,3,0,0,0
10521,18,1,1,0
45750,19,1,0,1
46360,5,1,0,0
32130,6,0,1,0
24218,9,0,1,0
21160,11,1,0,1
22261,16,1,1,1
11371,18,1,1,0
30516,10,0,1,0
23417,6,1,1,0
20850,5,1,0,0
43332,9,1,0,0
4547,9,0,0,0
12214,4,1,0,0
10486,19,0,0,0
16640,1,0,1,0
31908,18,1,0,1
